0,1,2,3,4
"Sl.
no.","Code
no.",Name of college,No. of seats,Year of establishment
10,50,"Shaheed Monsur Ali Medical College, Plot # 26, Rd# 10, St-11, Uttara, Dhaka",130,1998
11,51,"North East Medical College, South Surma, Sylhet",120,1998
12,52,"Holy Family Red Crescent Medical College, 1 Eskaton Garden Road, Dhaka",130,2000
13,53,"International Medical College, Sataish Bazar, Gushuli,Tongi, Gazipur",120,2000
14,54,"North Bengal Medical College, JC Road, Dhanbandi, Sirajganj",85,2000
15,55,"East West Medical College, Aichi Nagar, JBCS Sarani, Horirampur, Turag, Dhaka",120,2000
16,56,"Kumudini Medical College, Mirzapur, Tangail",110,2001
17,57,"Tairunnessa Medical College, Targas, Kunia, Board Bazar, Gazipur",100,2001
18,58,"Ibrahim Medical College, Ibrahim Sarani, Segun Bagicha, Dhaka",110,2002
19,59,"BGC Trust Medical College, Kanchannagar, Chandanaish, Chittagong",75,2002
20,60,"Shahabuddin Medical College, Rd # 113/A, Plot # 12,Gulshan Model Town, Dhaka",90,2003
21,61,"Enam Medical College, Parbatinagar, Thana Road, Savar, Dhaka",145,2003
22,62,"Islami Bank Medical College, Nowdapara, Safura, Airport Road, Rajshahi",85,2004
23,63,"IBN Sina Medical College, H # 48, Rd # 9/A, Satmoshjid Rd, Dhanmondi, Dhaka",50,2005
24,64,"Central Medical College, Comilla Tower, Laksham Road, Comilla",75,2005
25,65,"Eastern Medical College, Race Course, Comilla",105,2005
26,66,"Khawja Eunus Medical College, Enayetpur, Sirajganj",100,2005
27,67,"Chottogram Ma O Shishu Medical College, Agrabad, Chittagong 4100",100,2006
28,68,"Sylhet Women Medical College, Mirbox Tolla, Sylhet",100,2006
29,69,"Nightingale Medical College, Ashulia, Sarker Market, Dhaka",85,2006
30,70,"Southern Medical College, Mozaffor Ahmed Chy Rd., East Nasirabad, Chittagong",95,2006
31,71,"Northern International Medical College, House # 81, Rd # 7, Dhanmondi, Dhaka",75,2006
32,72,"Uttara Adhunik Medical College, Uttara, Dhaka",90,2007
33,73,"Delta Medical College, Mirpur, Dhaka",90,2008
34,74,"Ad-Din Women Medical College, 2 Boro Mogbazar, Dhaka",90,2008
35,75,"Dhaka Community Medical College, 190 Boro Mogbazar, Dhaka",100,2008
36,76,TMSS Medical College. Bogra,130,2008
37,77,"Anwer Khan Modern Medical College, Dhanmondi, Dhaka",120,2008
38,78,"Prime Medical College, Pirjabad, Rangpur",125,2008
39,79,"Rangpur Community Hospital Medical College, Medical East Gate, Rangpur",125,2008
40,80,"Northern Private Medical College, Dhap, Chiklibata Burirhat Road, Rangpur",70,2006
41,81,"Faridpur Diabetic Association Medical College, Jhiltuli, Faridpur",90,2010
42,82,"Green Life Medical College, Dhanmondi, Dhaka",110,2010
43,83,"Popular Medical College, Road # 02, House # 25, Dhanmondi, Dhaka",100,2010
44,84,"MH Shamarita Medical College, 13/A and 89/1 PanthaPath, Dhaka 1215",110,2011
45,85,"Moonno Medical College, Manikganj",80,2011
46,86,"Central International Medical College, 2/1 Ring Road, Shyamoli, Dhaka",90,2011
47,87,"Dr. Sirajul Islam Medical College, Mogbazar, Dhaka",95,2011
48,88,"Marks Medical College, Mirpur, Dhaka",70,2011
49,89,"Mainamoti Medical College, Baro Para, Comilla",100,2012
50,90,"Ad-Din-Sakina Medical College, 15, Rail Road, Jessore",65,2012
51,91,"Gazi Medical College, Sonadanga, Khulna",100,2012
52,92,"Barind Medical College, Shershah Road, Laksmipur, Rajshahi",90,2012
53,93,"City Medical College, Eta Hata, Block-B, Tangail Road, Gazipur",80,2012
54,94,"Ashiyan Medical College, Unicon Plaza (4-6th Floor) 4212 North Avenue, Gulshan 2",50,2013
55,95,"Aichi Medical College, Plot-35 and 37, Sector 8, Abdullahpur, Uttara, Dhaka",50,2013
56,96,"Bashundhara Ad-Din Medical College, Karaniganj",50,2013
57,97,"Abdul Hamid Medical College & Hospital, Kishoreganj",60,2014-15
58,98,"Bikrampur Bhuiyan’s Medical College & Hospital, Srinagar, Munshiganj",50,2014-15
59,99,"Universal Medical College, 74G/75 Peacock Square, New Airport Road, Dhaka",50,2014-15
60,100,"Care Medical College, 2/1-A Iqbal Road, Mohammadpur, Dhaka",50,2014-15
