0,1,2,3,4
Sl. no.,Subject,July 2015,Jan. 2016,July 2016
27,Thoracic surgery,1,0,0
28,Pulmonology,0,0,0
29,Plastic and reconstructive surgery,1,1,4
30,Nephrology,0,0,0
31,Pediatric nephrology,0,1,0
32,Neurology,0,0,0
33,Neuro-surgery,1,0,2
34,Orthopedic surgery,0,0,2
35,Rheumatology,1,0,0
36,Neonatology,0,0,0
37,Infectious disease and tropical medicine,0,0,0
38,Cardiovascular surgery,2,0,2
39,Pediatric hematology and oncology,1,0,0
40,Endocrinology and metabolism,0,0,1
41,Feto-maternal medicine,0,0,1
42,Pediatric neurology and development,0,0,1
43,Transfusion medicine,0,0,0
44,Gynecological oncology,0,1,0
45,Hepatology,0,0,0
46,Pediatric gastroenterology and nutrition,0,0,0
47,Reproductive endocrinology and infertility,0,0,0
,Total,199,165,313
