0,1,2,3,4
"Sl.
no",Name of facility,"No. of
sanctioned
beds","Average
length of
stay","Bed-
occupancy
rate"
113,Dhubaura Upazila Health Complex,31,2.2,93.7
114,Dhunat Upazila Health Complex,50,3.3,77.5
115,Dhupchachia Upazila Health Complex,50,1.8,77.1
116,Dighalia Upazila Health Complex,31,3.1,76.9
117,Dighinala Upazila Health Complex,10,2,132
118,Dimla Upazila Health Complex,50,1.1,76.8
119,Doarabazar Upazila Health Complex,31,2,37.5
120,Dohar Upazila Health Complex,50,2.5,100.2
121,Domar Upazila Health Complex,50,1.9,82.1
122,Dumki Upazila Health Complex,31,1.8,34.1
123,Dumuria Upazila Health Complex,31,2,90.7
124,"Durgapur Upazila Health Complex, Netrakona",50,1.9,68.3
125,"Durgapur Upazila Health Complex, Rajshahi",50,1.2,54.1
126,Fakirhat Upazila Health Complex,31,2.1,173.2
127,Faridganj Upazila Health Complex,31,2.2,73.1
128,Faridpur Upazila Health Complex,50,3.1,80.1
129,Fatikchhari Upazila Health Complex,31,1.9,112.4
130,Fenchuganj Upazila Health Complex,31,2.1,78.9
131,Fulbari DP Upazila Health Complex,31,1.5,92.1
132,Fulbari KG Upazila Health Complex,31,4.9,102
133,Fulbaria Upazila Health Complex,31,2.3,81
134,Fulchari Upazila Health Complex,31,1.3,87.1
135,"Fulgazi Health Complex, Feni",31,2.3,90.3
136,Fulpur Upazila Health Complex,50,2,87.9
137,Fultala Upazila Health Complex,50,2.6,101.3
138,Gabtali Upazila Health Complex,50,3.4,67.5
139,Galachipa Upazila Health Complex,50,3,107.5
140,Gangachara Upazila Health Complex,50,5.4,80.1
141,Gazaria Upazila Health Complex,50,2.2,71.4
142,Ghatail Upazila Health Complex,50,2.1,73.9
143,Ghior Upazila Health Complex,31,2.4,68.6
144,Ghoraghat Upazila Health Complex,31,3.1,74.2
145,Goalanda Upazila Health Complex,50,2.1,85.7
146,Gobindaganj Upazila Health Complex,50,1.6,93
147,Godagari Upazila Health Complex,31,2.3,65.4
148,Gofargaon Upazila Health Complex,50,2.1,80.2
149,Golapganj Upazila Health Complex,50,1.8,62.2
150,Gomastapur Upazila Health Complex,31,1.5,79.7
