0,1,2,3,4
"Sl.
no",Name of facility,"No. of
sanctioned
beds","Average
length of
stay","Bed-
occupancy
rate"
227,Lakhai Upazila Health Complex,31,2.7,58.7
228,Laksham Upazila Health Complex,50,1.9,49.2
229,Lakshmichhari Upazila Health Complex,31,3.7,27.9
230,Lalmohan Upazila Health Complex,50,2,94.7
231,Lalpur Upazila Health Complex,50,1.9,95
232,Lama Upazila Health Complex,31,3.2,90.5
233,Langadu Upazila Health Complex,31,2.6,45.7
234,"Lohagara Upazila Health Complex, Narail",50,2.3,62.7
235,"Lohagara Upazila Health Complex, Chittagong",50,1.8,72.8
236,Louhajang Upazila Health Complex,50,2.9,41.8
237,Madan Upazila Health Complex,50,3.7,88
238,Madarganj Upazila Health Complex,31,3,60.3
239,Madhabpur Upazila Health Complex,50,1.6,58.6
240,Manda Upazila Health Complex,50,2.2,73.1
241,Manikchari Upazila Health Complex,10,2,178.3
242,Manpura Upazila Health Complex,31,3,70
243,Mathbaria Upazila Health Complex,50,2,104.5
244,Matiranga Upazila Health Complex,31,2.1,47.4
245,Matlab (Daxin) Upazila Health Complex,50,2.5,91.4
246,Matlab (Uttar) Upazila Health Complex,31,1,92.6
247,Meghna Upazila Health Complex,31,7.7,41.7
248,Mehendiganj Upazila Health Complex,31,2.8,98.4
249,Melandaha Upazila Health Complex,49,2.9,46.9
250,Mirpur Upazila Health Complex,50,2.1,73.2
251,Mirzaganj Upazila Health Complex,50,3,56.7
252,Mirzapur Upazila Health Complex,31,3.8,69.3
253,Mithamoin Upazila Health Complex,31,3,52.8
254,Mithapukur Upazila Health Complex,50,2,95.6
255,Madhupur Upazila Health Complex,50,2.3,101.9
256,Mohadevpur Upazila Health Complex,50,1.4,50.8
257,Mohalchhari Upazila Health Complex,31,2,27.1
258,Mohammadpur Upazila Health Complex,31,2.3,114.6
259,Mohanganj Upazila Health Complex,50,2.2,79.4
260,Mohanpur Upazila Health Complex,50,2,52.7
261,Moheshkhali Upazila Health Complex,50,1,157.7
262,Moheshpur Upazila Health Complex,50,1.9,72.6
263,Mollahat Upazila Health Complex,31,2.2,88.1
264,Mongla Upazila Health Complex,50,3.1,92.5
