0,1,2,3,4
"Sl.
no",Name of facility,"No. of
sanctioned
beds","Average
length of
stay","Bed-
occupancy
rate"
151,Gopalpur Upazila Health Complex,50,1.8,39.7
152,Goshairhat Upazila Health Complex,31,2.5,107.2
153,Gouripur Upazila Health Complex,31,1.9,98.6
154,Gournadi Upazila Health Complex,50,2.5,83.9
155,Gowainghat Upazila Health Complex,50,1.3,53.1
156,Gurudashpur Upazila Health Complex,50,2,57.7
157,Haimchar Upazila Health Complex,31,2.9,94.5
158,Hakimpur Upazila Health Complex,31,2.1,64
159,Haluaghat Upazila Health Complex,50,2.1,67.9
160,Harinakunda Upazila Health Complex,50,2,90
161,Haripur Upazila Health Complex,50,2.4,55.2
162,Harirampur Upazila Health Complex,31,2.7,49
163,Hathazari Upazila Health Complex,50,2,73.8
164,Hatibandha Upazila Health Complex,50,1.8,60.8
165,Hatiya Upazila Health Complex,50,2.3,88.1
166,Haziganj Upazila Health Complex,50,3.2,76.9
167,Hijla Upazila Health Complex,31,4.1,79.9
168,Homna Upazila Health Complex,50,1.5,84.4
169,Hossainpur Upazila Health Complex,50,1.8,87.9
170,Islampur Upazila Health Complex,50,2.1,52.1
171,Iswardi Upazila Health Complex,50,1.1,109.1
172,Iswarganj Upazila Health Complex,50,2,95.1
173,Itna Upazila Health Complex,31,2.1,50
174,Jagannathpur Upazila Health Complex,50,2.2,64.1
175,Jaldhaka Upazila Health Complex,50,2,113.9
176,Jamalganj Upazila Health Complex,31,2.2,86.5
177,Jhenaigati Upazila Health Complex,31,3.2,64.1
178,Jhikargacha Upazila Health Complex,50,2.5,56.3
179,Jibannagar Upazila Health Complex,39,1.6,131.5
180,Jaintapur Upazila Health Complex,31,1.6,93
181,Juraichari Upazila Health Complex,10,3.2,28.3
182,"Kachua Upazila Health Complex, Bagerhat",50,4,78.7
183,"Kachua Upazila Health Complex, Chandpur",50,2.3,57.8
184,Kahaloo Upazila Health Complex,50,3.5,80.2
185,Kaharol Upazila Health Complex,31,2.8,59.5
186,Kalai Upazila Health Complex,50,2.5,90.8
187,Kalapara Upazila Health Complex,50,2.3,111.8
188,Kalaroa Upazila Health Complex,50,3.1,71
