0,1,2,3,4
Month,District,Type,Injured,Dead
Apr,Munsiganj,Truck-CNG 3-wheeler Collision,2,1
Apr,Comilla,Microbus-Covered Van Collision,5,0
Apr,Magura,Bus lost control,2,0
Apr,Munsiganj,Bus lost control,16,0
Apr,Munsiganj,Bus hit,3,0
Apr,Jhenaidah,Truck-Bus Collsion,10,0
Apr,Kushtia,Bus-Bus Collision,15,0
Apr,Narsingdi,Microbus-Car collision,6,4
Apr,Bogura,Bus fell into ditch,0,2
Apr,Kushtia,Pickup-Van Motor Cycle Collision,1,2
Apr,Dinajpur,Boiler Blust,15,7
Apr,Pabna,Bus Bus Collision,33,3
Apr,Lokkhipur,Lightening,0,1
Apr,Sylhet,Lightening,0,1
Apr,Manikganj,Lightening,0,1
Apr,Chittagong,Lightening,0,1
Apr,Kishoreganj,Lightening,0,1
Apr,Khagrachari,Lightening,0,1
Apr,Norail,Lightening,0,1
Apr,Netrokona,Lightening,0,1
Apr,Madaripur,Lightening,0,1
Apr,Pabna,Lightening,0,3
Apr,Comilla,Lightening,0,1
Apr,Sirajganj,Truck lost control,10,3
Apr,Sirajganj,Lightening,0,1
Apr,Tangail,Truck-Truck Collision,1,2
Apr,Rajshahi,Boat Capsize,0,5
May,Dhaka,Lightening,2,1
May,Chapainawabganj,Lightening,0,2
May,Dhaka,Food poisoning,30,0
May,Tangail,Bus fell into ditch,22,7
May,Madaripur,Lightening,0,1
May,Narayanganj,Lightening,0,2
May,Pabna,Lightening,1,0
May,Naoga,Lightening,0,1
May,Jessore,Bus lost control,45,6
May,Munsiganj,Lightening,1,1
May,Munsiganj,Lightening,1,1
May,Gaibandha,Storm,0,1
May,Norail,Storm,0,1
May,Jhenaidah,Bus lost control,31,1
May,Mymensingh,Bus lost control,0,2
May,Sylhet,Bus lost control,10,3
May,Chittagong,Bus-Pickup Van Collision,12,5
May,Mymensingh,Lightening,1,1
May,Gopalganj,Private Car-Autro-rickshaw collision,2,3
