0,1,2,3,4
"Sl.
no",Name of facility,"No. of
sanctioned
beds","Average
length of
stay","Bed-
occupancy
rate"
37,Bancharampur Upazila Health Complex,31,2.3,69.5
38,Bandar Upazila Health Complex,31,6.3,61.6
39,Baniachong Upazila Health Complex,31,1.6,84.3
40,Banshkhali Upazila Health Complex,50,2.2,98.8
41,Baraigram Upazila Health Complex,31,1.9,51.8
42,Barhatta Upazila Health Complex,31,1.7,44.1
43,Barkol Upazila Health Complex,10,4,78.4
44,Barlekha Upazila Health Complex,31,1.3,73.7
45,Barura Upazila Health Complex,31,2.7,87.7
46,Basail Upazila Health Complex,31,2.3,49
47,Batiaghata Upazila Health Complex,31,4.9,97.7
48,Bauphal Upazila Health Complex,50,2.7,113.7
49,Beanibazar Upazila Health Complex,50,2.1,91.7
50,Begumganj Upazila Health Complex,31,3.1,57.6
51,Belabo Upazila Health Complex,31,2.9,97.2
52,Belaichari Upazila Health Complex,10,2.2,29.8
53,Belkuchi Upazila Health Complex,31,1.4,72.4
54,Bera Upazila Health Complex,50,1,63.3
55,Betagi Upazila Health Complex,50,4.4,63.1
56,Bhairab Upazila Health Complex,50,2.3,76.1
57,Bhaluka Upazila Health Complex,50,3,100.7
58,Bhandaria Upazila Health Complex,31,2.4,101.9
59,Bhanga Upazila Health Complex,50,2.6,89.8
60,Bhangura Upazila Health Complex,31,2.1,89.7
61,Bhedarganj Upazila Health Complex,31,2.7,133.7
62,Bheramara Upazila Health Complex,50,2.1,62.5
63,Bholahat Upazila Health Complex,31,2.5,92.3
64,Bhuapur Upazila Health Complex,50,2.2,82.1
65,Bhurungamari Upazila Health Complex,31,2.2,80.1
66,Birampur Upazila Health Complex,31,1.3,59
67,Birganj Upazila Health Complex,50,2.5,47.6
68,Birol Upazila Health Complex,50,3.7,45.3
69,Biswambarpur Upazila Health Complex,31,2.1,76.6
70,Biswanath Upazila Health Complex,31,6.8,77.6
71,Boalkhali Upazila Health Complex,50,1.5,84
72,Boalmari Upazila Health Complex,50,1.9,127.6
73,Bochaganj Upazila Health Complex,50,2.4,57.6
74,Boda Upazila Health Complex,50,1.8,43.7
